ts,price,phase,q_hold,q_high,q_low,action_idx,action,entry,reason
2025-12-03T17:22:44.604363,155.732,0.7434,1729.8616943359375,4507.83349609375,700.641845703125,1,High,0,cooldown
2025-12-03T17:22:45.561039,155.732,0.7594,1729.8419189453125,4506.24853515625,702.095458984375,1,High,0,cooldown
2025-12-03T17:22:46.528044,155.73,0.7755,1706.609130859375,4443.1767578125,709.2279052734375,1,High,0,cooldown
2025-12-03T17:22:47.490823,155.728,0.7915,1689.586181640625,4375.732421875,732.7445068359375,1,High,1,entry_executed
2025-12-03T17:22:49.347175,155.729,0.8225,1698.5689697265625,4408.3623046875,722.4295654296875,1,High,0,cooldown
2025-12-03T17:22:50.412489,155.728,0.8402,1684.0167236328125,4384.20263671875,713.5496826171875,1,High,0,cooldown
2025-12-03T17:22:51.389440,155.729,0.8565,1695.984619140625,4413.47509765625,712.3799438476562,1,High,0,cooldown
2025-12-03T17:22:52.328945,155.729,0.8721,1695.9241943359375,4414.103515625,711.6915283203125,1,High,0,cooldown
2025-12-03T17:22:53.328426,155.729,0.8888,1696.5869140625,4413.18212890625,713.862060546875,1,High,0,cooldown
2025-12-03T17:22:54.258581,155.729,0.9043,1697.858154296875,4409.9677734375,719.3984375,1,High,0,cooldown
2025-12-03T17:22:55.191593,155.728,0.9199,1688.218505859375,4378.53564453125,727.4710083007812,1,High,0,cooldown
2025-12-03T17:22:56.134694,155.728,0.9356,1689.226806640625,4376.72705078125,731.1329956054688,1,High,0,cooldown
2025-12-03T17:22:57.095484,155.728,0.9516,1690.078369140625,4376.083984375,733.3696899414062,1,High,0,cooldown
2025-12-03T17:22:58.083110,155.728,0.9681,1686.91162109375,4380.3154296875,723.1409912109375,1,High,0,cooldown
2025-12-03T17:22:59.043681,155.728,0.9841,1689.049560546875,4377.2548828125,730.2978515625,1,High,0,cooldown
2025-12-03T17:23:00.019839,155.728,0.0003,1633.7607421875,4134.30126953125,795.31201171875,1,High,0,cooldown
2025-12-03T17:23:01.007875,155.729,0.0168,1638.898193359375,4158.994140625,783.8521118164062,1,High,0,cooldown
2025-12-03T17:23:01.943539,155.729,0.0324,1641.2041015625,4161.59130859375,787.4072265625,1,High,0,cooldown
2025-12-03T17:23:02.906578,155.729,0.0484,1642.3590087890625,4162.46044921875,789.6490478515625,1,High,1,entry_executed
2025-12-03T17:23:04.684268,155.729,0.0781,1639.7548828125,4160.2421875,784.7574462890625,0,Hold,0,hold
2025-12-03T17:23:05.641010,155.729,0.094,1642.51025390625,4162.02001953125,790.4483642578125,1,High,0,cooldown
2025-12-03T17:23:06.583137,155.731,0.1097,1656.73583984375,4215.61181640625,773.470458984375,0,Hold,0,hold
